latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
-21.143978,47.407417,337.88,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,302.41,26.63,D,0
-21.135303,47.440807,338.18,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,301.98,11.22,D,0
-21.126455,47.365543,344.36,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,306.81,4.48,D,0
-21.119562,47.387535,348.19,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,307.31,9.32,D,0
-21.099258,47.407207,332.53,0.39,0.36,2017-10-27,1030,N,VIIRS,l,1,302.68,4.02,D,0
-21.07398,47.523613,337.35,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,302.57,5.39,D,0
-21.087053,47.39727,331.65,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,300.34,1.08,D,0
-21.087105,47.33144,349.79,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,309.92,7.53,D,0
-21.096159,47.251987,332.16,0.39,0.36,2017-10-27,1030,N,VIIRS,l,1,306.29,1.68,D,0
-21.070307,47.394302,341.18,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,306.15,12.71,D,0
-21.062189,47.423859,334.54,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,301.67,2.73,D,0
-21.066959,47.3937,334.03,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,303.3,12.71,D,0
-21.047832,47.405766,336.43,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,301.85,76.02,D,0
-21.049622,47.394466,338.7,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,304.93,3.77,D,0
-21.044481,47.405167,367,0.39,0.36,2017-10-27,1030,N,VIIRS,l,1,325.66,76.02,D,0
-21.040535,47.408348,340.11,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,302.44,23.73,D,0
-21.052485,47.332924,343.35,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,304.7,3.51,D,0
-20.997721,47.6548,334.43,0.39,0.37,2017-10-27,1030,N,VIIRS,n,1,304.17,4.6,D,0
-21.031849,47.434299,334.27,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,297.41,32.76,D,0
-21.032444,47.430508,330.46,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,300.02,32.76,D,0
-21.042297,47.323624,346.06,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,311.05,11.94,D,0
-21.03484,47.349277,331.59,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,301.11,2.28,D,0
-21.047184,47.270378,334.94,0.39,0.36,2017-10-27,1030,N,VIIRS,l,1,308.27,2.95,D,0
-21.035753,47.233646,337.49,0.39,0.36,2017-10-27,1030,N,VIIRS,l,1,309.36,2.03,D,0
-21.010595,47.372265,337.25,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,302.91,3.58,D,0
-21.007248,47.371666,345.94,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,303.37,5.76,D,0
-21.001741,47.362919,339.37,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,307.31,4.67,D,0
-20.944429,47.637737,336.05,0.39,0.37,2017-10-27,1030,N,VIIRS,n,1,304.17,2.59,D,0
-20.975203,47.443832,333.04,0.39,0.36,2017-10-27,1030,N,VIIRS,l,1,303.88,19.76,D,0
-20.978195,47.424896,331.15,0.39,0.36,2017-10-27,1030,N,VIIRS,l,1,302.13,4.65,D,0
-20.986189,47.352413,341.86,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,305.47,4.14,D,0
-20.983437,47.348038,331.11,0.39,0.36,2017-10-27,1030,N,VIIRS,l,1,302.66,0.85,D,0
-20.975325,47.37764,335.17,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,302.3,2.23,D,0
-20.967434,47.383991,338.77,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,299.2,6.39,D,0
-20.985249,47.271004,338.78,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,307.4,4.82,D,0
-20.963728,47.36388,334.58,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,307.39,20.72,D,0
-20.941595,47.394909,331.71,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,304.68,1.79,D,0
-20.941294,47.23233,337.24,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,311.85,2.36,D,0
-20.941879,47.228584,336.44,0.39,0.36,2017-10-27,1030,N,VIIRS,n,1,309.47,2.36,D,0
-21.429127,47.354008,298.51,0.51,0.41,2017-10-27,2142,N,VIIRS,n,1,286.51,0.73,N,0
-21.396441,47.450558,330.06,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,294.1,4.55,D,0
-21.25157,47.475773,330.72,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,294.8,10.09,D,0
-21.152147,47.416519,332.27,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,296.69,7.07,D,0
-21.123232,47.435852,337.6,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,298.29,40.26,D,0
-21.11953,47.435291,337.21,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,298.49,40.26,D,0
-21.117586,47.420887,339.78,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,294.39,10.46,D,0
-21.121159,47.437218,336.52,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,308.3,95.27,D,0
-21.119287,47.422863,332.6,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,295.28,6.85,D,0
-21.110674,47.430885,333.58,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,292.86,3.86,D,0
-21.080933,47.398445,333.09,0.48,0.4,2017-10-28,1012,N,VIIRS,l,1,300.05,11.11,D,0
-21.007223,47.531334,346.77,0.47,0.4,2017-10-28,1012,N,VIIRS,l,1,295.95,103.63,D,0
-21.022558,47.352436,344.97,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,299.73,16.86,D,0
-21.03923,47.220608,334.91,0.49,0.4,2017-10-28,1012,N,VIIRS,l,1,296.05,9.44,D,0
-21.042326,47.223858,335.99,0.49,0.4,2017-10-28,1012,N,VIIRS,l,1,296.67,4.49,D,0
-21.021814,47.350124,335.33,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,300.4,14.5,D,0
-21.038593,47.223267,341.13,0.49,0.4,2017-10-28,1012,N,VIIRS,n,1,296.42,4.49,D,0
-21.029867,47.231651,333.74,0.49,0.4,2017-10-28,1012,N,VIIRS,n,1,301.41,4.16,D,0
-21.002106,47.384766,334.29,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,295.53,4.46,D,0
-21.001446,47.36108,345.38,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,302.29,12.45,D,0
-20.994448,47.269703,341.12,0.49,0.4,2017-10-28,1012,N,VIIRS,n,1,296.61,9.83,D,0
-20.922365,47.475903,332.89,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,292.84,5.6,D,0
-20.941837,47.324612,334.01,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,300.51,5.17,D,0
-20.938118,47.324093,336.48,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,300.28,6.65,D,0
-20.92016,47.405216,331.76,0.48,0.4,2017-10-28,1012,N,VIIRS,n,1,296.06,4.42,D,0
-21.357229,47.571091,339.55,0.48,0.48,2017-11-03,1000,N,VIIRS,n,1,299.5,7.17,D,0
-21.354567,47.221989,342.27,0.5,0.49,2017-11-03,1000,N,VIIRS,n,1,309.1,4.56,D,0
-21.014515,47.204891,341.7,0.5,0.49,2017-11-03,1000,N,VIIRS,n,1,306.08,14.41,D,0
-21.018669,47.202637,340.92,0.5,0.49,2017-11-03,1000,N,VIIRS,n,1,305.01,8.04,D,0
-21.01413,47.202026,341.79,0.5,0.49,2017-11-03,1000,N,VIIRS,n,1,304.24,8.04,D,0
-20.963078,47.205109,346.59,0.5,0.49,2017-11-03,1000,N,VIIRS,n,1,307.74,10.97,D,0
-21.446156,47.381649,331.95,0.5,0.41,2017-11-06,1042,N,VIIRS,n,1,297.91,5.73,D,0
-21.446342,47.378529,338.07,0.5,0.41,2017-11-06,1042,N,VIIRS,n,1,296.64,6.01,D,0
-21.374113,47.501987,344.2,0.5,0.41,2017-11-06,1042,N,VIIRS,n,1,300.05,18.19,D,0
-21.39497,47.253906,337.05,0.49,0.4,2017-11-06,1042,N,VIIRS,n,1,306.2,5.86,D,0
-21.272694,47.463329,332.61,0.5,0.41,2017-11-06,1042,N,VIIRS,n,1,298.26,4.07,D,0
-21.229853,47.57169,334.05,0.51,0.41,2017-11-06,1042,N,VIIRS,n,1,300.81,7.04,D,0
-21.194828,47.569897,330.58,0.51,0.41,2017-11-06,1042,N,VIIRS,n,1,298.62,3.08,D,0
-21.191008,47.56929,333.13,0.51,0.41,2017-11-06,1042,N,VIIRS,n,1,298.16,4.65,D,0
-21.191832,47.571732,332.62,0.51,0.41,2017-11-06,1042,N,VIIRS,n,1,299.13,4.09,D,0
-21.231964,47.209644,341.57,0.49,0.4,2017-11-06,1042,N,VIIRS,n,1,311.17,9.73,D,0
-21.220819,47.207424,335.47,0.49,0.4,2017-11-06,1042,N,VIIRS,n,1,306.31,3.86,D,0
-21.191696,47.350937,337.54,0.5,0.41,2017-11-06,1042,N,VIIRS,n,1,301.54,4.77,D,0
-21.217127,47.206547,336.06,0.49,0.4,2017-11-06,1042,N,VIIRS,n,1,306.86,4.65,D,0
-21.139193,47.60252,333.21,0.51,0.41,2017-11-06,1042,N,VIIRS,n,1,299.2,17.45,D,0
-21.135406,47.601677,338.13,0.51,0.41,2017-11-06,1042,N,VIIRS,n,1,299.14,17.45,D,0
-21.081196,47.705086,349.33,0.52,0.42,2017-11-06,1042,N,VIIRS,n,1,299.49,33.6,D,0
-21.089394,47.659927,335.08,0.52,0.41,2017-11-06,1042,N,VIIRS,n,1,297.62,6.23,D,0
-21.075514,47.714516,340.15,0.52,0.42,2017-11-06,1042,N,VIIRS,n,1,305.08,46.31,D,0
-21.077343,47.704449,333.22,0.52,0.42,2017-11-06,1042,N,VIIRS,n,1,298.62,33.6,D,0
-21.050882,47.690037,334.02,0.52,0.42,2017-11-06,1042,N,VIIRS,n,1,301.17,15.61,D,0
-21.062763,47.578327,336.33,0.51,0.41,2017-11-06,1042,N,VIIRS,n,1,295.91,7.5,D,0
-21.050211,47.560368,335.84,0.51,0.41,2017-11-06,1042,N,VIIRS,n,1,296.7,2.31,D,0
-21.005556,47.633656,331.78,0.52,0.41,2017-11-06,1042,N,VIIRS,n,1,297.83,2.02,D,0
-21.079168,47.200146,336.27,0.49,0.4,2017-11-06,1042,N,VIIRS,n,1,306.14,8.84,D,0
-20.988136,47.598904,347.51,0.52,0.41,2017-11-06,1042,N,VIIRS,n,1,295.49,10.21,D,0
-20.930458,47.68911,332.21,0.52,0.42,2017-11-06,1042,N,VIIRS,n,1,298.55,7.31,D,0
-20.926176,47.646381,333.3,0.52,0.42,2017-11-06,1042,N,VIIRS,n,1,300.8,9.79,D,0
-21.439863,47.440979,337.26,0.39,0.36,2017-11-07,1024,N,VIIRS,n,1,299.14,2.94,D,0
-21.400961,47.472694,336.99,0.39,0.36,2017-11-07,1024,N,VIIRS,n,1,304.44,103.02,D,0
-21.387632,47.493473,338.32,0.39,0.36,2017-11-07,1024,N,VIIRS,n,1,307.86,36.49,D,0
-21.369221,47.490654,345.66,0.39,0.36,2017-11-07,1024,N,VIIRS,n,1,301.82,7.82,D,0
-21.365749,47.375553,344.9,0.39,0.36,2017-11-07,1024,N,VIIRS,n,1,283.07,9.23,D,0
-21.222012,47.500137,332.43,0.39,0.36,2017-11-07,1024,N,VIIRS,n,1,293.79,5.8,D,0
-21.151264,47.411797,367,0.39,0.36,2017-11-07,1024,N,VIIRS,l,1,327.39,67.91,D,0
-21.147928,47.411243,332.51,0.39,0.36,2017-11-07,1024,N,VIIRS,n,1,294.44,67.91,D,0
-21.104721,47.632473,336.34,0.38,0.36,2017-11-07,1024,N,VIIRS,n,1,294.05,5.52,D,0
-21.090809,47.702511,333.8,0.38,0.36,2017-11-07,1024,N,VIIRS,n,1,282.22,2.29,D,0
-21.081923,47.716228,333.68,0.38,0.36,2017-11-07,1024,N,VIIRS,n,1,298.82,6.6,D,0
-21.082479,47.712517,336.24,0.38,0.36,2017-11-07,1024,N,VIIRS,n,1,297.94,6.6,D,0
-21.090691,47.405479,341.15,0.39,0.36,2017-11-07,1024,N,VIIRS,n,1,297.74,9.46,D,0
-21.078512,47.441544,345.37,0.39,0.36,2017-11-07,1024,N,VIIRS,n,1,293.52,5.1,D,0
-21.041424,47.598953,335.9,0.38,0.36,2017-11-07,1024,N,VIIRS,n,1,301.43,4.25,D,0
-21.062933,47.392994,346.43,0.39,0.36,2017-11-07,1024,N,VIIRS,n,1,293.59,7.29,D,0
-21.036894,47.499104,353.25,0.39,0.36,2017-11-07,1024,N,VIIRS,n,1,305.43,30.41,D,0
-21.01417,47.559883,345.42,0.39,0.36,2017-11-07,1024,N,VIIRS,n,1,307.61,37.97,D,0
-21.001389,47.622478,331.47,0.38,0.36,2017-11-07,1024,N,VIIRS,n,1,297.37,2.36,D,0
-20.993614,47.514503,337.07,0.39,0.36,2017-11-07,1024,N,VIIRS,n,1,301.47,3.49,D,0
-21.035492,47.231834,340.17,0.39,0.36,2017-11-07,1024,N,VIIRS,n,1,303.76,4.15,D,0
-20.960293,47.714405,340.55,0.38,0.36,2017-11-07,1024,N,VIIRS,n,1,302.29,3.77,D,0
-20.959751,47.695263,338.84,0.38,0.36,2017-11-07,1024,N,VIIRS,n,1,300.71,5.11,D,0
-20.960308,47.691559,340.06,0.38,0.36,2017-11-07,1024,N,VIIRS,n,1,302.29,5.11,D,0
-20.961348,47.45586,348.2,0.39,0.36,2017-11-07,1024,N,VIIRS,n,1,300.93,8.9,D,0
-21.439325,47.462925,343.85,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,295.77,12.03,D,0
-21.450678,47.36694,341.34,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,297.99,7.27,D,0
-21.435247,47.462471,345.46,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,295.58,16.1,D,0
-21.428907,47.375568,345.65,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,295.35,5.73,D,0
-21.429605,47.375694,348.21,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,296.51,7.83,D,0
-21.405996,47.365082,344.83,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,295.32,12.24,D,0
-21.404152,47.346081,338.32,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,296.85,3.59,D,0
-21.400053,47.345592,344.07,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,294.71,5.59,D,0
-21.397167,47.265957,367,0.4,0.44,2017-11-08,1006,N,VIIRS,h,1,314.05,9.84,D,0
-21.396725,47.269642,343.16,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,309.89,12.17,D,0
-21.397612,47.262249,333.62,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,307.09,9.84,D,0
-21.380133,47.268745,352.3,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,309.15,9.19,D,0
-21.371428,47.271774,367,0.4,0.44,2017-11-08,1006,N,VIIRS,h,1,325.62,94.02,D,0
-21.283335,47.256317,337.33,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,304.09,2.92,D,0
-21.273241,47.271008,344.36,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,305.06,4.52,D,0
-21.270523,47.25882,367,0.4,0.44,2017-11-08,1006,N,VIIRS,h,1,313.84,13.41,D,0
-21.270071,47.262608,341.14,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,307.03,10.24,D,0
-21.270973,47.255035,342.13,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,306.45,13.41,D,0
-21.261873,47.296486,342.49,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,306.26,3.35,D,0
-21.266432,47.258156,335.5,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,306.05,13.41,D,0
-21.093842,47.49572,343,0.38,0.44,2017-11-08,1006,N,VIIRS,n,1,300.4,13.56,D,0
-21.100348,47.440689,341.81,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,297.36,26.53,D,0
-21.096304,47.44006,351.86,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,299.12,26.53,D,0
-21.093884,47.495461,341.9,0.38,0.43,2017-11-08,1006,N,VIIRS,n,1,300.38,13.83,D,0
-21.096697,47.43988,349.78,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,300.85,52.88,D,0
-21.064783,47.363907,332.45,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,302.47,3.21,D,0
-21.046865,47.477287,341.46,0.38,0.44,2017-11-08,1006,N,VIIRS,n,1,295.35,20.47,D,0
-21.074541,47.249004,341.94,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,309.72,11.93,D,0
-21.030714,47.576035,341.93,0.57,0.43,2017-11-08,1006,N,VIIRS,n,1,301.51,34.19,D,0
-21.040945,47.492199,340.3,0.38,0.43,2017-11-08,1006,N,VIIRS,n,1,296.46,8.9,D,0
-21.05987,47.336151,332.45,0.39,0.44,2017-11-08,1006,N,VIIRS,l,1,303.66,4.22,D,0
-21.063129,47.309189,342,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,308.94,7.38,D,0
-21.056246,47.331886,342.22,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,306.71,5.26,D,0
-21.067205,47.240788,340.54,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,302.6,4.45,D,0
-21.067648,47.237083,337.1,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,303.4,4.45,D,0
-21.054014,47.316021,332.89,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,305.5,3.37,D,0
-21.05447,47.312214,332.61,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,304.81,3.37,D,0
-21.05489,47.27412,337.9,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,302.87,3.23,D,0
-21.04129,47.318455,335.9,0.39,0.44,2017-11-08,1006,N,VIIRS,l,1,308.74,2.83,D,0
-21.022379,47.372978,330.58,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,298.52,4.02,D,0
-21.022821,47.369255,333.25,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,300.68,4.02,D,0
-21.019199,47.36499,341.71,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,300.41,113.41,D,0
-20.958336,47.719936,338.81,0.56,0.43,2017-11-08,1006,N,VIIRS,n,1,303.61,53.8,D,0
-20.994978,47.361965,340.92,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,295.39,3.42,D,0
-20.994106,47.335602,353.96,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,301.84,8.91,D,0
-20.988705,47.345867,334.47,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,302.55,3.86,D,0
-20.969124,47.470985,337.24,0.38,0.43,2017-11-08,1006,N,VIIRS,n,1,295.04,3.33,D,0
-20.990761,47.261711,346.63,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,312.53,4.87,D,0
-20.977802,47.367302,367,0.39,0.44,2017-11-08,1006,N,VIIRS,l,1,331.91,72.89,D,0
-20.938,47.655987,333.16,0.56,0.43,2017-11-08,1006,N,VIIRS,l,1,298.23,11.09,D,0
-20.973742,47.366734,342.45,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,306.93,72.89,D,0
-20.970133,47.362507,350.78,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,307,8.25,D,0
-20.954039,47.460197,340.05,0.38,0.44,2017-11-08,1006,N,VIIRS,n,1,296.53,3.55,D,0
-20.956583,47.405846,343.87,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,314.72,37.06,D,0
-20.957035,47.402138,347.2,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,314.3,29.08,D,0
-20.960653,47.372517,351.47,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,305.06,8.7,D,0
-20.945614,47.461948,340.06,0.38,0.44,2017-11-08,1006,N,VIIRS,n,1,296.6,6.06,D,0
-20.95252,47.40538,341.22,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,301.79,37.06,D,0
-20.952972,47.401669,338.6,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,305.09,29.08,D,0
-20.961946,47.327972,341.06,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,301.35,8.48,D,0
-20.947111,47.382118,332.45,0.39,0.44,2017-11-08,1006,N,VIIRS,l,1,303.3,2.79,D,0
-20.949825,47.35973,342.35,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,304.53,3.04,D,0
-20.962723,47.253075,342.23,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,310.8,7.72,D,0
-20.966413,47.222469,341.29,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,308.75,4.85,D,0
-20.955454,47.244408,356.19,0.4,0.44,2017-11-08,1006,N,VIIRS,n,1,314.68,12.05,D,0
-20.941166,47.328823,336.29,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,302.52,5.4,D,0
-20.932192,47.334694,345.55,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,303.54,16.51,D,0
-20.932625,47.331085,336.27,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,303.9,2.54,D,0
-20.921484,47.389572,337.54,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,302.52,5.26,D,0
-20.921915,47.385983,341.76,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,306.45,5.26,D,0
-20.927689,47.337772,339.82,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,300.92,16.51,D,0
-20.928131,47.334068,340.19,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,310.44,16.51,D,0
-20.932104,47.300858,343.43,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,306.41,15.12,D,0
-20.932692,47.261074,334.81,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,302.19,1.19,D,0
-20.925829,47.283939,354.29,0.39,0.44,2017-11-08,1006,N,VIIRS,n,1,307.43,12.33,D,0
-21.46814,47.270073,304.46,0.41,0.61,2017-11-08,2118,N,VIIRS,n,1,286.09,0.82,N,0
-21.437538,47.324684,338.53,0.39,0.6,2017-11-09,0948,N,VIIRS,n,1,284.19,5.31,D,0
-21.438721,47.324924,337.12,0.39,0.6,2017-11-09,0948,N,VIIRS,n,1,285.36,5.32,D,0
-21.41337,47.295242,367,0.4,0.6,2017-11-09,0948,N,VIIRS,h,1,305.64,24.29,D,0
-21.413784,47.290813,352,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,296.76,24.29,D,0
-21.407112,47.301907,345.12,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,290.39,7.25,D,0
-21.40786,47.293884,347.74,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,294.56,4.92,D,0
-21.408258,47.289619,338.23,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,293.93,4.92,D,0
-21.38135,47.275673,342.36,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,302.02,5.33,D,0
-21.381647,47.27243,350.77,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,305.07,5.33,D,0
-21.374113,47.293182,338.37,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,305.24,5.95,D,0
-21.375717,47.275604,353.39,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,304.73,16.65,D,0
-21.370712,47.2686,367,0.4,0.6,2017-11-09,0948,N,VIIRS,h,1,311.02,13.52,D,0
-21.371145,47.263828,356.14,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,304.03,13.52,D,0
-21.364862,47.270889,332.64,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,298.73,4.15,D,0
-21.365185,47.267342,353.68,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,304.25,5.51,D,0
-21.365536,47.263443,342.36,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,303.53,5.51,D,0
-21.332697,47.315685,339.83,0.39,0.6,2017-11-09,0948,N,VIIRS,n,1,297.75,6.55,D,0
-21.334566,47.315598,338.54,0.39,0.6,2017-11-09,0948,N,VIIRS,n,1,298.65,3.91,D,0
-21.311998,47.49205,336.9,0.38,0.59,2017-11-09,0948,N,VIIRS,n,1,294.29,3.06,D,0
-21.315035,47.284225,338.38,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,303.21,4.85,D,0
-21.305347,47.327312,367,0.39,0.6,2017-11-09,0948,N,VIIRS,h,1,297.03,21.51,D,0
-21.305721,47.323338,367,0.39,0.6,2017-11-09,0948,N,VIIRS,h,1,297.86,13.21,D,0
-21.30681,47.311775,330.98,0.39,0.6,2017-11-09,0948,N,VIIRS,n,1,290.86,1.13,D,0
-21.309462,47.283585,355.65,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,301.68,4.85,D,0
-21.3009,47.314854,367,0.39,0.6,2017-11-09,0948,N,VIIRS,h,1,301.85,15.82,D,0
-21.301256,47.311035,367,0.39,0.6,2017-11-09,0948,N,VIIRS,h,1,303.32,15.82,D,0
-21.311342,47.20306,350.56,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,302.29,7.06,D,0
-21.298635,47.278858,367,0.4,0.6,2017-11-09,0948,N,VIIRS,h,1,301.81,7.15,D,0
-21.285976,47.293884,367,0.39,0.6,2017-11-09,0948,N,VIIRS,h,1,299.01,14.55,D,0
-21.286335,47.290009,367,0.4,0.6,2017-11-09,0948,N,VIIRS,h,1,304.06,12.75,D,0
-21.280416,47.293152,367,0.39,0.6,2017-11-09,0948,N,VIIRS,h,1,301.7,40.35,D,0
-21.280775,47.289261,352.17,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,308.76,38.45,D,0
-21.263,47.299004,332.81,0.39,0.6,2017-11-09,0948,N,VIIRS,n,1,301.3,2.67,D,0
-21.266838,47.256878,330.66,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,301.48,2.03,D,0
-21.257088,47.30217,353.19,0.39,0.6,2017-11-09,0948,N,VIIRS,n,1,301.09,5.96,D,0
-21.257433,47.298374,343.73,0.39,0.6,2017-11-09,0948,N,VIIRS,n,1,301.74,5.96,D,0
-21.252184,47.294231,331.71,0.39,0.6,2017-11-09,0948,N,VIIRS,n,1,296.91,4.46,D,0
-21.22781,47.500721,337.14,0.38,0.59,2017-11-09,0948,N,VIIRS,n,1,294.99,3.4,D,0
-21.246603,47.293743,336.45,0.39,0.6,2017-11-09,0948,N,VIIRS,n,1,298.13,2.94,D,0
-21.227507,47.500549,337.21,0.38,0.59,2017-11-09,0948,N,VIIRS,n,1,295.04,3.69,D,0
-21.247704,47.293915,339.03,0.39,0.6,2017-11-09,0948,N,VIIRS,n,1,298.72,5.82,D,0
-21.191782,47.350178,342.58,0.39,0.59,2017-11-09,0948,N,VIIRS,n,1,295.77,3.32,D,0
-21.203943,47.22076,348.26,0.4,0.6,2017-11-09,0948,N,VIIRS,n,1,300.18,3.09,D,0
-21.180317,47.35294,332.84,0.39,0.59,2017-11-09,0948,N,VIIRS,n,1,299.62,4.35,D,0
-21.180685,47.349014,331.5,0.39,0.59,2017-11-09,0948,N,VIIRS,n,1,301.46,5.17,D,0
-21.163193,47.416534,339.27,0.39,0.59,2017-11-09,0948,N,VIIRS,n,1,299.61,3.13,D,0
-21.176414,47.213005,367,0.4,0.6,2017-11-09,0948,N,VIIRS,h,1,304.13,10.41,D,0
